visitorid,recency,frequency,recency_score,frequency_score,RF_SCORE,segment,itemid,day_of_week,hour_of_day,purchased,total_events,total_purchases,last_purchase_timestamp,interaction_density,popularity_percentile,time_since_last_purchase
883334,68,0,1,3,13,at_Risk,45224,0,3,0,8,0,2015-07-13 12:45:05.185,0.0,0.47442366024138416,3107
466127,3,0,4,2,42,potential_loyalists,60555,5,18,0,17,0,2015-09-16 23:12:46.893,0.0,0.47442366024138416,3041
955648,2,0,5,3,53,potential_loyalists,147176,3,17,0,136,0,2015-09-17 16:18:36.851,0.0,0.47442366024138416,3040
234585,12,0,2,1,21,hibernating,408195,3,4,0,6,0,2015-09-07 04:52:03.220,0.0,0.47442366024138416,3051
1143840,1,31,5,5,55,champions,332018,6,1,0,223,4,2015-09-18 00:38:41.464,0.017937219730941704,0.9962414011682074,3040
1407037,3,6,4,5,45,loyal_customers,309440,3,16,0,49,1,2015-09-16 22:00:16.298,0.02040816326530612,0.9652537001033774,3041
715678,19,0,2,2,22,hibernating,158991,1,21,0,17,0,2015-08-31 07:48:05.284,0.0,0.47442366024138416,3058
622057,26,1,1,4,14,at_Risk,97652,3,5,0,6,0,2015-08-24 06:49:22.748,0.0,0.47442366024138416,3065
669391,1,18,5,5,55,champions,377423,0,19,0,4,0,2015-09-16 20:27:55.748,0.0,0.47442366024138416,3041
926380,9,1,2,4,24,at_Risk,373088,6,7,0,5,0,2015-07-17 16:21:57.472,0.0,0.47442366024138416,3102
1262128,2,10,5,5,55,champions,84160,6,23,0,867,5,2015-09-16 18:59:43.143,0.0057670126874279125,0.9976814528994601,3041
887588,3,0,4,3,43,potential_loyalists,151148,6,22,0,136,0,2015-09-16 23:46:46.563,0.0,0.47442366024138416,3041
1334558,55,0,1,4,14,at_Risk,123134,3,18,0,2,0,2015-07-26 17:09:32.816,0.0,0.47442366024138416,3093
748368,2,26,5,5,55,champions,359273,0,1,0,90,2,2015-09-07 23:08:09.379,0.022222222222222223,0.9864971220236449,3050
759478,11,0,2,2,22,hibernating,405618,0,0,0,13,0,2015-09-08 16:58:26.898,0.0,0.47442366024138416,3049
762568,4,0,4,2,42,potential_loyalists,281479,1,18,0,3,0,2015-09-15 18:26:27.205,0.0,0.47442366024138416,3042
769097,12,0,2,2,22,hibernating,37291,2,2,0,7,0,2015-09-07 03:27:31.657,0.0,0.47442366024138416,3051
994820,1,5298,5,5,55,champions,149294,6,17,0,4,0,2015-09-06 17:38:53.257,0.0,0.47442366024138416,3051
257888,8,0,3,1,31,about_to_sleep,414508,4,16,0,14,0,2015-09-11 21:12:48.021,0.0,0.47442366024138416,3046
421365,2,3,5,5,55,champions,47524,1,5,0,141,1,2015-09-15 23:23:57.750,0.0070921985815602835,0.9652537001033774,3042
874354,12,0,2,3,23,at_Risk,176197,4,21,0,34,0,2015-09-07 21:13:38.271,0.0,0.47442366024138416,3050
124349,4,3,4,5,45,loyal_customers,132187,4,12,0,44,1,2015-09-15 00:09:17.936,0.022727272727272728,0.9652537001033774,3043
638482,1,1258,5,5,55,champions,261382,2,20,0,17,0,2015-09-02 20:01:56.815,0.0,0.47442366024138416,3055
310963,2,29,5,5,55,champions,303828,0,0,0,830,6,2015-09-16 02:44:22.999,0.007228915662650603,0.9984429573600044,3042
194650,4,0,4,1,41,promising,92017,3,22,0,4,0,2015-09-15 14:57:31.854,0.0,0.47442366024138416,3042
63458,5,0,3,1,31,about_to_sleep,455146,0,23,0,9,0,2015-09-14 19:48:17.051,0.0,0.47442366024138416,3043
416762,4,0,4,2,42,potential_loyalists,51069,4,18,0,114,0,2015-09-15 20:48:18.700,0.0,0.47442366024138416,3042
119962,4,0,4,1,41,promising,216265,1,16,0,22,0,2015-09-12 16:53:25.954,0.0,0.47442366024138416,3045
687389,5,1,3,4,34,loyal_customers,432635,4,20,0,10,0,2015-08-02 02:29:43.772,0.0,0.47442366024138416,3087
841289,1,23,5,5,55,champions,443829,5,7,0,81,2,2015-09-14 13:54:42.930,0.024691358024691357,0.9864971220236449,3044
1161247,2,1,5,4,54,champions,293139,2,20,0,194,1,2015-09-17 13:13:16.976,0.005154639175257732,0.9652537001033774,3041
1150086,1,28930,5,5,55,champions,272263,0,21,0,100,2,2015-09-17 03:50:11.012,0.02,0.9864971220236449,3041
741656,31,0,1,2,12,hibernating,461366,5,0,0,32,0,2015-08-19 16:17:45.057,0.0,0.47442366024138416,3069
1090264,4,4,4,5,45,loyal_customers,180363,4,21,0,88,2,2015-09-15 21:02:26.956,0.022727272727272728,0.9864971220236449,3042
1159660,3,8,4,5,45,loyal_customers,214420,1,16,0,31,0,2015-09-16 18:15:33.243,0.0,0.47442366024138416,3041
1270053,92,0,1,4,14,at_Risk,248474,5,21,0,2,0,2015-06-19 09:15:17.204,0.0,0.47442366024138416,3131
313553,3,0,4,1,41,promising,236571,3,18,0,71,0,2015-09-16 19:03:10.067,0.0,0.47442366024138416,3041
352505,3,1,4,4,44,loyal_customers,73364,2,1,0,145,1,2015-09-16 04:11:54.718,0.006896551724137931,0.9652537001033774,3042
740775,3,0,4,2,42,potential_loyalists,305888,3,19,0,104,0,2015-09-16 02:50:50.834,0.0,0.47442366024138416,3042
955015,3,0,4,3,43,potential_loyalists,70239,6,2,0,15,0,2015-09-16 16:21:20.587,0.0,0.47442366024138416,3041
258777,18,2,2,5,25,cant_loose,223644,2,15,0,140,2,2015-09-01 15:28:18.761,0.014285714285714285,0.9864971220236449,3056
283802,4,3,4,5,45,loyal_customers,244939,3,23,0,96,1,2015-09-15 01:57:15.978,0.010416666666666666,0.9652537001033774,3043
784552,10,7,2,5,25,cant_loose,279457,4,3,0,505,7,2015-09-09 02:29:30.742,0.013861386138613862,0.9988832685983638,3049
804174,29,0,1,3,13,at_Risk,452554,1,23,0,10,0,2015-08-21 16:53:48.321,0.0,0.47442366024138416,3067
412422,1,0,5,2,52,potential_loyalists,175781,3,17,0,28,0,2015-09-15 15:56:52.060,0.0,0.47442366024138416,3042
816664,2,0,5,3,53,potential_loyalists,32730,0,0,0,189,0,2015-09-17 13:16:59.612,0.0,0.47442366024138416,3041
1127082,1,6,5,5,55,champions,367102,6,5,0,333,3,2015-09-18 00:01:04.019,0.009009009009009009,0.9933208826644998,3040
529421,11,0,2,2,22,hibernating,123652,3,20,0,153,0,2015-09-08 22:06:58.944,0.0,0.47442366024138416,3049
1166091,2,3,5,5,55,champions,320901,6,15,0,122,1,2015-09-06 03:48:09.682,0.00819672131147541,0.9652537001033774,3052
822690,1,5,5,5,55,champions,102306,0,20,0,1013,0,2015-09-18 00:28:54.915,0.0,0.47442366024138416,3040
748040,1,1286,5,5,55,champions,248711,4,15,0,159,3,2015-06-30 20:28:20.497,0.018867924528301886,0.9933208826644998,3119
1206772,5,0,3,4,34,loyal_customers,20719,6,22,0,78,0,2015-09-14 21:13:08.689,0.0,0.47442366024138416,3043
1363825,4,1,4,4,44,loyal_customers,982,0,2,0,37,0,2015-09-15 17:27:30.332,0.0,0.47442366024138416,3042
942343,17,1,2,4,24,at_Risk,13397,2,19,0,46,0,2015-09-02 21:00:28.375,0.0,0.47442366024138416,3055
244140,4,0,4,1,41,promising,153927,0,23,0,68,0,2015-09-15 19:28:37.396,0.0,0.47442366024138416,3042
1368344,2,12,5,5,55,champions,411934,0,19,0,170,3,2015-09-17 17:51:49.721,0.01764705882352941,0.9933208826644998,3040
738929,10,1,2,4,24,at_Risk,40499,6,22,0,16,1,2015-09-09 18:16:11.581,0.0625,0.9652537001033774,3048
727180,15,4,2,5,25,cant_loose,277689,0,18,0,119,1,2015-09-04 20:42:00.918,0.008403361344537815,0.9652537001033774,3053
1014808,2,0,5,3,53,potential_loyalists,125169,4,17,0,4,0,2015-07-31 17:29:46.845,0.0,0.47442366024138416,3088
303824,2,0,5,1,51,new_customers,29015,4,0,0,129,0,2015-09-17 22:18:13.772,0.0,0.47442366024138416,3040
846248,3,12,4,5,45,loyal_customers,448494,3,12,0,227,10,2015-09-08 22:45:01.218,0.04405286343612335,0.9994894942163949,3049
377865,3,0,4,1,41,promising,209131,6,4,0,69,0,2015-09-16 01:50:10.568,0.0,0.47442366024138416,3042
527618,13,0,2,2,22,hibernating,48718,3,21,0,13,0,2015-09-06 21:05:16.695,0.0,0.47442366024138416,3051
1088025,2,1,5,4,54,champions,118780,2,3,0,319,1,2015-09-17 22:24:43.262,0.003134796238244514,0.9652537001033774,3040
837257,2,2,5,5,55,champions,294003,1,20,0,63,0,2015-09-16 17:25:37.938,0.0,0.47442366024138416,3041
474707,12,0,2,2,22,hibernating,311321,6,22,0,19,0,2015-09-07 15:12:41.735,0.0,0.47442366024138416,3050
1244842,1,45,5,5,55,champions,184913,3,18,0,86,0,2015-09-14 01:23:44.124,0.0,0.47442366024138416,3044
1221620,3,9,4,5,45,loyal_customers,70148,2,20,0,64,3,2015-09-13 19:39:59.681,0.046875,0.9933208826644998,3044
540282,4,2,4,5,45,loyal_customers,275006,4,5,0,9,0,2015-09-11 21:42:33.386,0.0,0.47442366024138416,3046
66879,16,0,2,1,21,hibernating,151637,1,9,0,10,0,2015-09-03 19:07:22.530,0.0,0.47442366024138416,3054
1033876,4,0,4,3,43,potential_loyalists,447743,0,5,0,17,0,2015-09-15 02:44:31.623,0.0,0.47442366024138416,3043
1046779,2,0,5,3,53,potential_loyalists,200241,3,22,0,82,0,2015-09-17 01:48:18.241,0.0,0.47442366024138416,3041
588014,39,0,1,2,12,hibernating,77504,1,19,0,6,0,2015-08-11 19:00:18.261,0.0,0.47442366024138416,3077
53476,3,0,4,1,41,promising,359537,0,16,0,42,0,2015-09-16 22:24:30.209,0.0,0.47442366024138416,3041
700218,2,0,5,2,52,potential_loyalists,205864,0,4,0,133,0,2015-09-17 04:55:57.809,0.0,0.47442366024138416,3041
631080,2,40,5,5,55,champions,133907,0,3,0,948,10,2015-09-17 04:42:30.423,0.010548523206751054,0.9994894942163949,3041
468309,1,293,5,5,55,champions,255418,4,12,0,48,0,2015-09-14 00:42:12.358,0.0,0.47442366024138416,3044
1086024,1,0,5,3,53,potential_loyalists,334004,0,21,0,235,0,2015-09-18 01:14:19.791,0.0,0.47442366024138416,3040
723526,2,6,5,5,55,champions,275570,2,0,0,80,0,2015-09-15 22:16:36.581,0.0,0.47442366024138416,3042
285458,2,55,5,5,55,champions,315545,4,4,0,905,11,2015-09-17 22:40:59.016,0.012154696132596685,0.999597976695411,3040
1254716,1,226,5,5,55,champions,7574,2,0,0,17,1,2015-09-06 08:43:39.157,0.058823529411764705,0.9652537001033774,3052
1307649,2,0,5,4,54,champions,33182,3,20,0,317,0,2015-09-17 00:05:44.523,0.0,0.47442366024138416,3041
459514,2,21,5,5,55,champions,163829,5,14,0,21,1,2015-08-22 15:22:39.146,0.047619047619047616,0.9652537001033774,3066
1071779,4,0,4,3,43,potential_loyalists,453252,3,22,0,32,0,2015-09-15 16:54:09.885,0.0,0.47442366024138416,3042
850193,9,0,2,3,23,at_Risk,65341,1,15,0,15,0,2015-09-10 02:59:19.928,0.0,0.47442366024138416,3048
1379949,1,0,5,4,54,champions,298009,6,5,0,1642,0,2015-09-18 02:18:47.278,0.0,0.47442366024138416,3040
756501,3,0,4,2,42,potential_loyalists,115323,5,20,0,475,0,2015-09-16 15:57:39.561,0.0,0.47442366024138416,3041
588906,29,0,1,2,12,hibernating,112829,3,12,0,6,0,2015-08-21 22:28:06.031,0.0,0.47442366024138416,3067
223989,10,0,2,1,21,hibernating,63263,2,21,0,105,0,2015-08-17 22:31:58.219,0.0,0.47442366024138416,3071
1046486,3,0,4,3,43,potential_loyalists,356048,1,18,0,111,0,2015-09-16 16:12:59.678,0.0,0.47442366024138416,3041
750620,2,7,5,5,55,champions,2455,6,3,0,153,6,2015-09-17 05:41:39.316,0.0392156862745098,0.9984429573600044,3041
754869,1,13,5,5,55,champions,129974,1,6,0,60,1,2015-09-16 14:54:03.501,0.016666666666666666,0.9652537001033774,3041
574348,5,1,3,4,34,loyal_customers,392952,0,21,0,25,0,2015-09-14 21:22:24.879,0.0,0.47442366024138416,3043
765630,1,4914,5,5,55,champions,440129,0,19,0,103,1,2015-09-12 20:32:43.763,0.009708737864077669,0.9652537001033774,3045
601286,2,0,5,2,52,potential_loyalists,80295,4,21,0,41,0,2015-09-17 01:14:11.561,0.0,0.47442366024138416,3041
1252179,21,0,2,4,24,at_Risk,117846,0,3,0,5,0,2015-08-29 22:40:18.440,0.0,0.47442366024138416,3059
1027754,2,0,5,3,53,potential_loyalists,236418,5,7,0,30,0,2015-09-13 03:21:09.155,0.0,0.47442366024138416,3045
507246,7,12,3,5,35,loyal_customers,286723,4,1,0,62,1,2015-09-12 17:17:29.678,0.016129032258064516,0.9652537001033774,3045
1000732,3,0,4,3,43,potential_loyalists,50065,0,14,0,88,0,2015-09-16 23:50:00.492,0.0,0.47442366024138416,3041
1164196,2,4,5,5,55,champions,50969,0,6,0,102,1,2015-09-16 16:31:46.221,0.00980392156862745,0.9652537001033774,3041
460072,61,0,1,2,12,hibernating,212073,3,20,0,9,0,2015-07-20 03:48:38.248,0.0,0.47442366024138416,3100
1081919,10,0,2,3,23,at_Risk,57142,2,19,0,1,0,2015-09-09 19:06:06.180,0.0,0.47442366024138416,3048
936360,2,13,5,5,55,champions,85548,5,8,0,31,1,2015-09-09 05:23:41.748,0.03225806451612903,0.9652537001033774,3049
510228,1,95,5,5,55,champions,463118,6,1,0,195,1,2015-09-17 15:08:28.061,0.005128205128205128,0.9652537001033774,3040
785649,1,0,5,2,52,potential_loyalists,187946,1,3,0,3412,0,2015-09-18 01:33:14.155,0.0,0.47442366024138416,3040
549552,2,10,5,5,55,champions,4613,0,8,0,79,1,2015-09-17 00:23:36.099,0.012658227848101266,0.9652537001033774,3041
711029,2,0,5,2,52,potential_loyalists,260650,3,0,0,542,0,2015-09-17 13:17:20.719,0.0,0.47442366024138416,3041
1497,6,0,3,1,31,about_to_sleep,24616,4,10,0,18,0,2015-09-13 00:35:47.639,0.0,0.47442366024138416,3045
338525,2,7,5,5,55,champions,233695,3,21,0,143,5,2015-09-17 01:39:37.976,0.03496503496503497,0.9976814528994601,3041
1248077,2,52,5,5,55,champions,153708,1,14,0,163,1,2015-09-08 17:38:10.536,0.006134969325153374,0.9652537001033774,3049
270562,17,10,2,5,25,cant_loose,229167,1,17,0,19,2,2015-09-02 00:27:14.450,0.10526315789473684,0.9864971220236449,3056
385871,6,9,3,5,35,loyal_customers,389200,3,20,0,109,3,2015-09-13 01:01:28.135,0.027522935779816515,0.9933208826644998,3045
819372,2,20,5,5,55,champions,116624,4,22,0,388,9,2015-09-13 22:07:14.955,0.023195876288659795,0.9993512322333352,3044
337888,20,0,2,1,21,hibernating,448709,1,20,0,3,0,2015-08-01 17:33:23.281,0.0,0.47442366024138416,3087
11423,38,0,1,1,11,hibernating,211178,6,3,0,9,0,2015-08-12 16:18:12.721,0.0,0.47442366024138416,3076
208355,10,0,2,1,21,hibernating,112492,4,21,0,34,0,2015-09-07 16:53:04.314,0.0,0.47442366024138416,3050
1256032,5,0,3,4,34,loyal_customers,178889,1,22,0,3,0,2015-09-14 02:49:10.585,0.0,0.47442366024138416,3044
955413,3,1,4,4,44,loyal_customers,339736,0,2,0,98,0,2015-09-06 06:00:18.029,0.0,0.47442366024138416,3052
427297,5,0,3,2,32,about_to_sleep,464136,5,21,0,23,0,2015-08-25 04:39:01.366,0.0,0.47442366024138416,3064
1193129,3,3,4,5,45,loyal_customers,117674,0,18,1,14,1,2015-09-16 21:40:30.453,0.07142857142857142,0.9652537001033774,3041
1120378,4,6,4,5,45,loyal_customers,174341,6,4,0,47,1,2015-09-14 22:24:05.831,0.02127659574468085,0.9652537001033774,3043
490444,7,1,3,4,34,loyal_customers,128004,2,2,0,28,0,2015-08-19 20:29:23.423,0.0,0.47442366024138416,3069
759388,2,0,5,2,52,potential_loyalists,290250,6,13,0,634,0,2015-09-17 19:17:36.820,0.0,0.47442366024138416,3040
276019,3,1,4,4,44,loyal_customers,98020,5,4,0,55,1,2015-09-16 05:12:46.004,0.01818181818181818,0.9652537001033774,3042
530559,1,16183,5,5,55,champions,208595,5,16,0,44,0,2015-09-16 15:18:54.173,0.0,0.47442366024138416,3041
1107724,4,1,4,4,44,loyal_customers,439646,4,18,0,36,1,2015-09-15 20:40:43.263,0.027777777777777776,0.9652537001033774,3042
747749,2,0,5,2,52,potential_loyalists,260650,3,21,0,542,0,2015-09-17 13:17:20.719,0.0,0.47442366024138416,3041
939801,2,8,5,5,55,champions,73297,2,23,0,44,1,2015-09-10 06:42:12.490,0.022727272727272728,0.9652537001033774,3048
312104,1,177,5,5,55,champions,5411,2,0,0,2334,0,2015-09-16 18:45:03.244,0.0,0.47442366024138416,3041
88062,9,3,2,5,25,cant_loose,457180,4,3,0,39,1,2015-09-10 18:22:07.292,0.02564102564102564,0.9652537001033774,3047
487536,2,61,5,5,55,champions,210223,5,2,0,15,1,2015-09-08 22:46:53.058,0.06666666666666667,0.9652537001033774,3049
945036,4,2,4,5,45,loyal_customers,435869,4,5,0,49,0,2015-09-15 18:18:12.761,0.0,0.47442366024138416,3042
966491,1,1604,5,5,55,champions,234887,2,18,0,57,3,2015-07-26 23:08:41.402,0.05263157894736842,0.9933208826644998,3093
241061,3,0,4,1,41,promising,44319,5,14,0,63,0,2015-09-16 17:47:37.824,0.0,0.47442366024138416,3041
1033046,2,54,5,5,55,champions,17108,1,20,0,445,5,2015-09-17 20:35:56.054,0.011235955056179775,0.9976814528994601,3040
1255686,44,0,1,4,14,at_Risk,116102,4,2,0,4,0,2015-08-06 05:12:07.952,0.0,0.47442366024138416,3083
1252392,9,0,2,4,24,at_Risk,51665,3,16,0,12,0,2015-09-10 17:13:35.125,0.0,0.47442366024138416,3047
541848,3,4,4,5,45,loyal_customers,182785,2,22,0,272,4,2015-09-16 23:12:11.717,0.014705882352941176,0.9962414011682074,3041
1378891,8,0,3,4,34,loyal_customers,455640,6,16,0,5,0,2015-09-11 20:53:07.235,0.0,0.47442366024138416,3046
148593,2,8,5,5,55,champions,112782,4,16,0,1126,8,2015-09-17 18:53:47.594,0.007104795737122558,0.9991683009942101,3040
962818,28,2,1,5,15,cant_loose,277137,4,1,0,49,0,2015-08-09 23:45:32.802,0.0,0.47442366024138416,3079
1216078,4,3,4,5,45,loyal_customers,85865,4,0,0,202,1,2015-09-15 21:47:26.312,0.0049504950495049506,0.9652537001033774,3042
198737,4,3,4,5,45,loyal_customers,90387,0,19,0,7,0,2015-08-18 21:02:12.851,0.0,0.47442366024138416,3070
225231,1,0,5,1,51,new_customers,176301,6,15,0,40,0,2015-09-18 00:27:19.967,0.0,0.47442366024138416,3040
1044693,4,0,4,3,43,potential_loyalists,36600,4,4,0,51,0,2015-09-15 02:54:38.189,0.0,0.47442366024138416,3043
250433,21,0,2,1,21,hibernating,53021,4,18,0,10,0,2015-08-29 20:46:52.462,0.0,0.47442366024138416,3059
1373843,3,8,4,5,45,loyal_customers,315912,0,6,0,4,0,2015-07-15 10:19:40.724,0.0,0.47442366024138416,3105
1035787,6,0,3,3,33,need_attention,415771,6,21,0,22,0,2015-08-27 01:17:03.782,0.0,0.47442366024138416,3062
621345,2,0,5,2,52,potential_loyalists,34024,1,0,0,70,0,2015-09-17 21:05:01.759,0.0,0.47442366024138416,3040
32252,4,0,4,1,41,promising,133138,0,1,0,170,0,2015-09-15 18:59:40.515,0.0,0.47442366024138416,3042
472619,3,0,4,2,42,potential_loyalists,14974,4,17,0,274,0,2015-09-16 20:31:38.406,0.0,0.47442366024138416,3041
665932,12,3,2,5,25,cant_loose,239514,5,1,0,64,3,2015-09-07 22:48:15.744,0.046875,0.9933208826644998,3050
431135,3,0,4,2,42,potential_loyalists,2144,6,22,0,13,0,2015-09-16 05:32:01.378,0.0,0.47442366024138416,3042
27138,17,2,2,4,24,at_Risk,448428,2,0,0,88,2,2015-09-02 02:02:57.933,0.022727272727272728,0.9864971220236449,3056
283058,3,0,4,1,41,promising,395611,1,23,0,87,0,2015-09-16 20:07:24.422,0.0,0.47442366024138416,3041
421475,4,0,4,2,42,potential_loyalists,34561,1,21,0,6,0,2015-08-30 23:07:24.982,0.0,0.47442366024138416,3058
1045608,11,10,2,5,25,cant_loose,11279,0,4,0,474,10,2015-09-08 17:51:38.291,0.02109704641350211,0.9994894942163949,3049
605482,71,0,1,2,12,hibernating,172787,2,18,0,32,0,2015-07-10 15:45:44.380,0.0,0.47442366024138416,3109
255439,8,0,3,1,31,about_to_sleep,274206,3,19,0,94,0,2015-09-10 16:44:52.226,0.0,0.47442366024138416,3047
988242,1,0,5,3,53,potential_loyalists,159096,1,18,0,23,0,2015-09-16 12:12:51.409,0.0,0.47442366024138416,3042
751861,1,0,5,2,52,potential_loyalists,205006,2,5,0,4,0,2015-08-19 00:03:43.732,0.0,0.47442366024138416,3070
14292,2,0,5,1,51,new_customers,460133,0,0,0,419,0,2015-09-17 07:54:13.973,0.0,0.47442366024138416,3041
125097,47,0,1,1,11,hibernating,25887,0,21,0,2,0,2015-08-03 21:30:56.667,0.0,0.47442366024138416,3085
446691,2,32,5,5,55,champions,89775,2,0,0,635,8,2015-09-17 23:41:24.552,0.012598425196850394,0.9991683009942101,3040
671966,12,1,2,4,24,at_Risk,122041,4,1,0,222,1,2015-09-07 22:42:24.612,0.0045045045045045045,0.9652537001033774,3050
380317,3,0,4,1,41,promising,115323,6,0,0,475,0,2015-09-16 15:57:39.561,0.0,0.47442366024138416,3041
626014,53,0,1,2,12,hibernating,46751,1,3,0,10,0,2015-07-28 20:07:05.860,0.0,0.47442366024138416,3091
914489,3,0,4,3,43,potential_loyalists,249153,0,13,0,82,0,2015-09-16 01:12:23.413,0.0,0.47442366024138416,3042
814973,3,4,4,5,45,loyal_customers,428907,3,20,0,8,0,2015-08-16 23:16:03.695,0.0,0.47442366024138416,3072
712121,13,3,2,5,25,cant_loose,251655,6,2,1,37,1,2015-09-06 04:19:40.301,0.02702702702702703,0.9652537001033774,3052
727123,11,0,2,2,22,hibernating,66221,1,20,0,4,0,2015-09-08 20:51:37.076,0.0,0.47442366024138416,3049
174395,48,0,1,1,11,hibernating,25543,0,5,0,20,0,2015-08-02 17:53:18.368,0.0,0.47442366024138416,3086
557893,19,0,2,2,22,hibernating,60083,0,22,0,25,0,2015-08-31 10:52:00.045,0.0,0.47442366024138416,3058
1091736,8,1,3,4,34,loyal_customers,46468,0,20,0,2,0,2015-09-11 01:03:06.252,0.0,0.47442366024138416,3047
555251,4,14,4,5,45,loyal_customers,150439,0,23,0,69,2,2015-09-15 17:52:47.401,0.028985507246376812,0.9864971220236449,3042
853944,1,1,5,4,54,champions,46443,0,0,0,159,0,2015-09-18 01:09:14.169,0.0,0.47442366024138416,3040
866562,4,0,4,3,43,potential_loyalists,75428,3,22,0,12,0,2015-09-15 21:31:59.341,0.0,0.47442366024138416,3042
1123768,2,0,5,3,53,potential_loyalists,396768,0,22,0,158,0,2015-09-17 23:57:14.734,0.0,0.47442366024138416,3040
1022827,8,0,3,3,33,need_attention,338552,6,20,0,49,0,2015-09-11 19:22:57.646,0.0,0.47442366024138416,3046
1109474,1,947,5,5,55,champions,82060,3,3,0,20,0,2015-09-06 16:58:11.120,0.0,0.47442366024138416,3051
763931,3,0,4,2,42,potential_loyalists,166138,6,22,0,221,0,2015-09-14 03:12:35.212,0.0,0.47442366024138416,3044
529389,3,2,4,5,45,loyal_customers,245852,0,21,0,90,2,2015-09-16 20:24:53.824,0.022222222222222223,0.9864971220236449,3041
533880,4,0,4,2,42,potential_loyalists,101958,4,22,0,19,0,2015-09-11 02:20:25.809,0.0,0.47442366024138416,3047
1223173,2,12,5,5,55,champions,222745,4,0,0,141,1,2015-09-14 00:49:51.215,0.0070921985815602835,0.9652537001033774,3044
765561,5,14,3,5,35,loyal_customers,198209,4,1,0,338,7,2015-09-14 17:38:43.584,0.020710059171597635,0.9988832685983638,3043
1026709,30,0,1,3,13,at_Risk,26477,6,22,0,281,0,2015-08-20 10:46:56.155,0.0,0.47442366024138416,3069
524092,15,0,2,2,22,hibernating,195361,6,14,0,42,0,2015-09-04 16:18:37.429,0.0,0.47442366024138416,3053
709052,17,0,2,2,22,hibernating,440934,6,5,0,41,0,2015-09-02 16:06:55.534,0.0,0.47442366024138416,3055
1294986,3,0,4,4,44,loyal_customers,193359,4,21,0,419,0,2015-09-16 19:30:46.465,0.0,0.47442366024138416,3041
12534,8,2,3,4,34,loyal_customers,427725,4,3,0,114,1,2015-09-11 17:07:31.345,0.008771929824561403,0.9652537001033774,3046
1315825,12,0,2,4,24,at_Risk,148673,0,1,0,93,0,2015-09-07 22:06:55.619,0.0,0.47442366024138416,3050
126422,1,138,5,5,55,champions,148165,2,22,0,65,1,2015-09-16 22:35:48.404,0.015384615384615385,0.9652537001033774,3041
411576,10,0,2,2,22,hibernating,245221,0,23,0,15,0,2015-09-09 13:43:45.609,0.0,0.47442366024138416,3049
931549,4,0,4,3,43,potential_loyalists,280520,0,18,0,64,0,2015-09-15 23:01:34.880,0.0,0.47442366024138416,3042
1309292,2,0,5,4,54,champions,181493,6,21,0,191,0,2015-09-16 05:12:34.268,0.0,0.47442366024138416,3042
491998,2,4,5,5,55,champions,345694,6,1,0,215,4,2015-09-17 23:47:09.468,0.018604651162790697,0.9962414011682074,3040
831956,2,0,5,3,53,potential_loyalists,27442,5,17,0,292,0,2015-09-17 14:43:27.542,0.0,0.47442366024138416,3040
520763,10,0,2,2,22,hibernating,303673,2,19,0,76,0,2015-09-09 08:28:38.265,0.0,0.47442366024138416,3049
1340900,4,16,4,5,45,loyal_customers,175749,4,22,0,148,4,2015-09-15 20:28:29.811,0.02702702702702703,0.9962414011682074,3042
645250,2,4,5,5,55,champions,255651,5,22,0,13,0,2015-09-15 13:40:38.374,0.0,0.47442366024138416,3043
129258,18,1,2,4,24,at_Risk,143027,2,23,0,14,1,2015-09-01 20:32:50.782,0.07142857142857142,0.9652537001033774,3056
1047541,2,2,5,5,55,champions,6680,2,20,0,21,0,2015-08-18 20:04:28.993,0.0,0.47442366024138416,3070
937553,2,1,5,4,54,champions,266093,3,2,0,32,0,2015-09-17 13:05:37.029,0.0,0.47442366024138416,3041
1286224,2,2,5,5,55,champions,426031,5,22,0,197,2,2015-09-17 00:08:33.519,0.01015228426395939,0.9864971220236449,3041
929213,10,0,2,3,23,at_Risk,160783,0,5,0,26,0,2015-09-09 17:23:44.820,0.0,0.47442366024138416,3048
1150086,1,28930,5,5,55,champions,458475,4,16,0,62,0,2015-09-14 18:51:11.661,0.0,0.47442366024138416,3043
174601,2,26,5,5,55,champions,179208,2,20,0,144,0,2015-09-15 23:17:58.607,0.0,0.47442366024138416,3042
1252255,3,3,4,5,45,loyal_customers,64951,3,22,0,515,3,2015-09-16 21:40:50.229,0.005825242718446602,0.9933208826644998,3041
1336571,2,54,5,5,55,champions,465472,0,19,0,95,1,2015-09-16 02:18:52.974,0.010526315789473684,0.9652537001033774,3042
1142047,2,29,5,5,55,champions,163604,6,4,0,17,0,2015-08-13 05:28:07.059,0.0,0.47442366024138416,3076
1266922,3,0,4,4,44,loyal_customers,365674,2,15,0,10,0,2015-09-16 03:26:18.141,0.0,0.47442366024138416,3042
1254909,38,0,1,4,14,at_Risk,398333,0,0,0,19,0,2015-08-12 18:03:06.916,0.0,0.47442366024138416,3076
30628,3,7,4,5,45,loyal_customers,308743,0,6,0,4,0,2015-07-23 07:04:53.664,0.0,0.47442366024138416,3097
315316,34,0,1,1,11,hibernating,256873,6,2,0,28,0,2015-08-16 09:21:50.222,0.0,0.47442366024138416,3073
989962,1,0,5,3,53,potential_loyalists,187946,1,14,0,3412,0,2015-09-18 01:33:14.155,0.0,0.47442366024138416,3040
